,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Hotel Name,Review,Review_Lemma,Keyword,Sentiment,User Contribution,Recency,joy,sadness,fear,disgust,anger,MHRs,Index,abs_Sentiment,new_MHR,Normalized_User_Contribution,Recency_new,Score,Bucket
12,1207,329,356,Angsana Oasis Spa & Resort,"the room was very bad and untidy and the curtains were badly torn and the bath tub wasnt working !!
","the room be very bad and untidy and the curtain be badly tear and the bath tub be nt work ! ! 
",room,-0.950615,1,Apr-19,0.006131,0.838642,0.144602,0.13506500000000002,0.1354,0.044782345999999994,329,0.950615,0.17291563199999999,0.000364697,106 days 00:00:00.000000000,3.1664844910000003,amenities
13,1208,327,354,Angsana Oasis Spa & Resort,"Overall I would struggle to identify any positive reasons to stay here, and the fact that two rooms at the far superior Taj Bangalore at the airport cost less than a two-bed suite here just adds insult to injury.","overall i would struggle to identify any positive reason to stay here , and the fact that two room at the far superior Taj Bangalore at the airport cost less than a two - bed suite here just add insult to injury .",room,-0.724079,13,Apr-19,0.088301,0.29954000000000003,0.1517,0.242952,0.459121,0.021946192000000003,327,0.724079,0.08473963400000001,0.004741065,106 days 00:00:00.000000000,3.12181423,amenities
14,1209,323,350,Angsana Oasis Spa & Resort,"Great hospitality from the staff, particularly Varun who insisted on dropping us with our bags to the car park - we did not have much luggage.","Great hospitality from the staff , particularly Varun who insist on drop us with our bag to the car park - we do not have much luggage .",car park,-0.692876,2,Dec-18,0.033045,0.155729,0.11878699999999999,0.400574,0.45075299999999996,0.021809444,323,0.692876,0.084211618,0.000729395,227 days 00:00:00.000000000,3.023292947,amenities
15,1210,313,340,Angsana Oasis Spa & Resort,"Pool was so dirty full of dead flies, bugs and ants every where on Sunday Morning.","Pool be so dirty full of dead fly , bug and ant every where on Sunday Morning .",Pool,-0.940614,1,May-19,0.011653,0.301667,0.163828,0.7398779999999999,0.078449,0.022214205,313,0.940614,0.085774501,0.000364697,76 days 00:00:00.000000000,3.00195671,amenities
16,1211,320,347,Angsana Oasis Spa & Resort,"The pool was grubby and full of dead insects, leaves etc, to the point that even the kids were reluctant to get in the pool.","the pool be grubby and full of dead insect , leave etc , to the point that even the kid be reluctant to get in the pool .",pool,-0.782974,13,Apr-19,0.112673,0.38666300000000003,0.155526,0.44571000000000005,0.214767,0.020950973,320,0.782974,0.080896849,0.004741065,106 days 00:00:00.000000000,2.968480659,amenities
17,1212,351,379,Angsana Oasis Spa & Resort,It took me 1.5 hours just to have a menu card delivered to my room,it take me 1.5 hour just to have a menu card deliver to my room,room,-0.664459,945,Apr-17,0.105928,0.342588,0.108778,0.030645,0.362262,0.022166925,351,0.664459,0.08559194,0.34463895,836 days 00:00:00.000000000,2.930708225,amenities
18,1213,354,382,Angsana Oasis Spa & Resort,Sower fittings and the intercom and door lock weren't working in my villa room.,Sower fitting and the intercom and door lock be n't work in my villa room .,villa room,-0.662136,2,Feb-17,0.025960000000000004,0.52366,0.397326,0.082333,0.219324,0.021724154,354,0.662136,0.083882291,0.000729395,895 days 00:00:00.000000000,2.8405288360000003,amenities
19,1214,324,351,Angsana Oasis Spa & Resort,The dinning area is poor both in terms of food and service.,the dinning area be poor both in term of food and service .,dinning area,-0.691362,308,Dec-18,0.009484000000000001,0.6965279999999999,0.108222,0.233614,0.053253999999999996,0.021908278,324,0.691362,0.08459324,0.112326769,227 days 00:00:00.000000000,2.7813019389999996,amenities
20,1215,346,374,Angsana Oasis Spa & Resort,Had requested iron (which is not there as room amenity) and it never turned up till end of day despite repeated follow ups.,have request iron ( which be not there as room amenity ) and it never turn up till end of day despite repeat follow up .,room amenity,-0.45681099999999997,571,Jul-17,0.138182,0.097545,0.308892,0.214054,0.275549,0.021976615,346,0.45681099999999997,0.084857105,0.20824215899999998,745 days 00:00:00.000000000,2.6929204010000003,amenities
21,1216,312,339,Angsana Oasis Spa & Resort,their food and Service was excellent little concern we had rooms and linen was little dirty and old rest,their food and Service be excellent little concern we have room and linen be little dirty and old rest,room,-0.328964,1,Jun-19,0.064954,0.262545,0.08757899999999999,0.7203109999999999,0.063761,0.021564583,312,0.328964,0.08326615,0.000364697,45 days 00:00:00.000000000,2.689695472,amenities
22,1217,314,341,Angsana Oasis Spa & Resort,but if it gets little busy then it might be difficult to get you a parking space.,but if it get little busy then it may be difficult to get you a parking space .,parking space,-0.6054609999999999,4,Mar-19,0.047055,0.6238319999999999,0.239112,0.031006,0.175648,0.02247451,314,0.6054609999999999,0.086779599,0.001458789,137 days 00:00:00.000000000,2.661731144,amenities
23,1218,328,355,Angsana Oasis Spa & Resort,TV in our room didn't work well and there was banding problem - top 1/3rd of the screen was messed up completely.,TV in our room do n't work well and there be band problem - top 1/3rd of the screen be mess up completely .,room,-0.975032,173,May-19,0.025818999999999998,0.8427129999999999,0.154162,0.024462,0.040310000000000006,0.021597881,328,0.975032,0.08339472,0.063092633,76 days 00:00:00.000000000,2.640164019,amenities
24,1219,333,360,Angsana Oasis Spa & Resort,And expect random men to walk into your room without even knocking.,and expect random man to walk into your room without even knock .,room,-0.594879,1,Oct-18,0.134081,0.5195529999999999,0.114576,0.12337999999999999,0.257687,0.022322256000000002,333,0.594879,0.08619171199999999,0.000364697,288 days 00:00:00.000000000,2.5989887940000003,amenities
25,1220,342,370,Angsana Oasis Spa & Resort,"The rest, rooms included are to forget.
","the rest , room include be to forget . 
",room,-0.49711000000000005,101,Nov-17,0.013987000000000001,0.335215,0.337586,0.11411199999999999,0.22823200000000002,0.021837637000000003,342,0.49711000000000005,0.08432047699999999,0.036834427,622 days 00:00:00.000000000,2.5664905559999998,amenities
26,1221,322,349,Angsana Oasis Spa & Resort,The common pool is poorly located at the entrance with no privacy.,the common pool be poorly locate at the entrance with no privacy .,common pool,-0.8526940000000001,109,Dec-18,0.048561,0.573969,0.19838699999999998,0.207596,0.060223,0.022005603,322,0.8526940000000001,0.084969036,0.039752006,227 days 00:00:00.000000000,2.540987005,amenities
27,1222,334,361,Angsana Oasis Spa & Resort,"However, rooms on the ground floor need an uplift as they are quite old - like a/c, bathroom fittings, doors, etc.","however , room on the ground floor nee an uplift as they be quite old - like a / c , bathroom fitting , door , etc .",room,-0.40984499999999996,21,Sep-18,0.08998300000000001,0.168569,0.19429000000000002,0.277579,0.313771,0.022038394,334,0.40984499999999996,0.085095651,0.007658643000000001,318 days 00:00:00.000000000,2.5390150830000002,amenities
28,1223,347,375,Angsana Oasis Spa & Resort,"To our surprise, the manager in charge, Mr Hemant shifted us to the Presidential suit which had its own private jet pool, massage chair, vast sit out..","to our surprise , the manager in charge , Mr Hemant shift us to the Presidential suit which have its own private jet pool , massage chair , vast sit out ..",own private jet pool,-0.546,2,May-17,0.125865,0.15121199999999999,0.372213,0.45276000000000005,0.12139100000000001,0.022034993,347,0.546,0.08508251800000001,0.000729395,806 days 00:00:00.000000000,2.514084751,amenities
29,1224,350,378,Angsana Oasis Spa & Resort,My infant was not too fond of being in the room as it was so dark even during day,my infant be not too fond of be in the room as it be so dark even during day,room,-0.6660159999999999,17,Apr-17,0.11404,0.393018,0.51598,0.125946,0.073447,0.021344923999999998,350,0.6660159999999999,0.082417992,0.006199854,836 days 00:00:00.000000000,2.486903137,amenities
30,1225,330,357,Angsana Oasis Spa & Resort,"Only con was that the fittings inside the room very old , especially the shower head was rusted.","only con be that the fitting inside the room very old , especially the shower head be rust .",room,-0.389785,3,Dec-18,0.15428499999999998,0.417234,0.16220299999999999,0.053078,0.298242,0.021544367999999998,330,0.389785,0.083188092,0.001094092,227 days 00:00:00.000000000,2.479292291,amenities
31,1226,317,344,Angsana Oasis Spa & Resort,The rooms are not maintained well as it's a old resort.,the room be not maintain well as it ' a old resort .,room,-0.647065,92,Feb-19,0.138182,0.097545,0.308892,0.214054,0.275549,0.021539758,317,0.647065,0.083170294,0.033552152,165 days 00:00:00.000000000,2.465436742,amenities
32,1227,344,372,Angsana Oasis Spa & Resort,"If the room was dismissal, the bathroom was in a further state of disrepair - cracked basin counter, broken shelf and leaking water faucets.","if the room be dismissal , the bathroom be in a furth state of disrepair - crack basin counter , broken shelf and leak water faucet .",room,-0.787961,217,Aug-17,0.138182,0.097545,0.308892,0.214054,0.275549,0.021717404,344,0.787961,0.08385623,0.079139314,714 days 00:00:00.000000000,2.439408425,amenities
33,1228,355,383,Angsana Oasis Spa & Resort,", I will be outdoor when I smoke and NOT INSIDE the room when I drink/smoke ?",", i will be outdoor when i smoke and not inside the room when i drink / smoke ?",room,-0.46548900000000004,2,Jun-17,0.099411,0.046713,0.145749,0.6546350000000001,0.17873599999999998,0.02221217,355,0.46548900000000004,0.08576664099999999,0.000729395,775 days 00:00:00.000000000,2.436007461,amenities
34,1229,352,380,Angsana Oasis Spa & Resort,The rooms are unduly large and that causes a problem of too much and unplanned furniture.,the room be unduly large and that cause a problem of too much and unplanned furniture .,room,-0.92204,16,Mar-17,0.04195,0.408273,0.35176399999999997,0.028739999999999998,0.20853899999999997,0.021708977999999997,352,0.92204,0.083823693,0.005835157,867 days 00:00:00.000000000,2.395231681,amenities
35,1230,336,363,Angsana Oasis Spa & Resort,I had a problem with operating the air-conditioner in my room,i have a problem with operate the air - conditioner in my room,room,-0.700657,11,Aug-18,0.138182,0.097545,0.308892,0.214054,0.275549,0.021804941,336,0.700657,0.08419422900000001,0.00401167,349 days 00:00:00.000000000,2.3686628290000002,amenities
36,1231,332,359,Angsana Oasis Spa & Resort,"House keeping staff later)

5) TV in the room not working","House keep staff later ) 

 5 ) TV in the room not work",room,-0.874624,7,Dec-18,0.048414,0.809639,0.0801,0.042655,0.028597000000000004,0.02184779,332,0.874624,0.084359683,0.002552881,227 days 00:00:00.000000000,2.27537605,amenities
37,1232,335,362,Angsana Oasis Spa & Resort,"After around 15 minutes of settling the bill, we decided to walk our luggage to the parking since no one showed up.","after around 15 minute of settle the bill , we decide to walk our luggage to the parking since no one show up .",parking,-0.831519,173,May-19,0.252994,0.26410700000000004,0.094413,0.102771,0.282066,0.021802252999999997,335,0.831519,0.084183853,0.063092633,76 days 00:00:00.000000000,2.246918285,amenities
38,1233,325,352,Angsana Oasis Spa & Resort,There were a few laundry bags (but no slippers to wear inside our room).,there be a few laundry bag ( but no slipper to wear inside our room ) .,room,-0.479296,173,May-19,0.096852,0.174841,0.13716199999999998,0.219156,0.200128,0.022077443,325,0.479296,0.085246429,0.063092633,76 days 00:00:00.000000000,2.142965437,amenities
39,1234,321,348,Angsana Oasis Spa & Resort,"The day bed which is in the hotel picture of the pool is filthy now, even sat on towels I was concerned by just how dirty it was.","the day bed which be in the hotel picture of the pool be filthy now , even sit on towel i be concern by just how dirty it be .",hotel picture of the pool,-0.803686,13,Apr-19,0.285246,0.050319,0.041811,0.652143,0.099868,0.021345221,321,0.803686,0.082419138,0.004741065,106 days 00:00:00.000000000,2.139576237,amenities
40,1235,343,371,Angsana Oasis Spa & Resort,"Rooms are huge and quite desert, Furniture il quite used and old, insufficient, low value, The cleanliness is just acceptable, .","room be huge and quite desert , Furniture il quite used and old , insufficient , low value , the cleanlines be just acceptable , .",room,-0.494675,101,Nov-17,0.368725,0.11087799999999999,0.329257,0.176778,0.149263,0.02192123,343,0.494675,0.084643251,0.036834427,622 days 00:00:00.000000000,1.990229103,amenities
41,1236,319,346,Angsana Oasis Spa & Resort,Off course - this resort exploits its proximity of location and the huge demand of IT / Industries in and around Bangalore for an outside location venue their meeting & training needs and couldnt care less to maintain as business comes automatically and most times overbooked.,off course - this resort exploit its proximity of location and the huge demand of IT / Industries in and around Bangalore for an outside location venue their meeting & training need and could nt care less to maintain as busines come automatically and most time overbooke .,outside location venue,-0.660547,15,Feb-19,0.079415,0.24883200000000003,0.020464,0.102112,0.28475100000000003,0.02186096,319,0.660547,0.08441053300000001,0.00547046,165 days 00:00:00.000000000,1.9411938359999998,amenities
42,1237,326,353,Angsana Oasis Spa & Resort,"The rooms were not allotted to us on time.
","the room be not allot to us on time . 
",room,-0.519127,1,Apr-19,0.231438,0.21388600000000002,0.186057,0.153647,0.157202,0.021417439,326,0.519127,0.08269799,0.000364697,106 days 00:00:00.000000000,1.922017206,amenities
43,1238,339,367,Angsana Oasis Spa & Resort,The mini fridge in the rooms was not working and the AC was not cooling adequately.,the mini fridge in the room be not work and the AC be not cool adequately .,room,-0.9185469999999999,28,May-18,0.024322,0.47146000000000005,0.190604,0.052348,0.033394,0.020791468,339,0.9185469999999999,0.080280962,0.010211524,441 days 00:00:00.000000000,1.814742593,amenities
44,1239,318,345,Angsana Oasis Spa & Resort,"The grounds were ok, but nothing special, the uneven paving of the paths and walkways was a nightmare for buggies and small feet, and there were quite a lot of steps up and down from room to restaurant or reception.","the ground be ok , but nothing special , the uneven paving of the path and walkway be a nightmare for buggy and small foot , and there be quite a lot of step up and down from room to restaurant or reception .",room,-0.940422,13,Apr-19,0.302697,0.16031600000000001,0.311201,0.097124,0.045293,0.02121585,318,0.940422,0.081919605,0.004741065,106 days 00:00:00.000000000,1.623588171,amenities
45,1240,348,376,Angsana Oasis Spa & Resort,"The staff has no hesitation in coming over to the rooms any number of times, with the wheelchair for my mother in law.","the staff have no hesitation in come over to the room any number of time , with the wheelchair for my mother in law .",room,-0.83499,9,May-17,0.133771,0.225253,0.11925799999999999,0.135219,0.155313,0.021341745,348,0.83499,0.082405717,0.0032822759999999998,806 days 00:00:00.000000000,1.622692911,amenities
46,1241,353,381,Angsana Oasis Spa & Resort,"I'd to switch on the fan along with the sloppy air conditioning to enjoy my time in the room
","i 'd to switch on the fan along with the sloppy air conditioning to enjoy my time in the room 
",room,-0.690231,945,Apr-17,0.6619189999999999,0.074562,0.026394,0.07661,0.086184,0.021252815,353,0.690231,0.082062335,0.34463895,836 days 00:00:00.000000000,1.486525015,amenities
47,1242,337,364,Angsana Oasis Spa & Resort,"We arrived at the property - after the bags were unloaded and everybody got out, one is informed that there is no valet parking - so I put the hand carry bags back in the car and then go out to park in the designated area.
","we arrive at the property - after the bag be unload and everybody get out , one be inform that there be no valet parking - so i put the hand carry bag back in the car and then go out to park in the designate area . 
",valet parking,-0.48463100000000003,225,Jun-18,0.105948,0.288769,0.08708099999999999,0.032882,0.07020599999999999,0.021116386,337,0.48463100000000003,0.081535551,0.08205689299999999,410 days 00:00:00.000000000,1.466713972,amenities
48,1243,331,358,Angsana Oasis Spa & Resort,"Seeing the accomodation I understood why their prices were in the bracket of exclusive resorts and not the budget ones.

","see the accomodation i understand why their price be in the bracket of exclusive resort and not the budget one . 

",bracket of exclusive resort,-0.393675,95,Dec-18,0.133214,0.321272,0.053228,0.08003099999999999,0.05260599999999999,0.021629244,331,0.393675,0.083515822,0.034646244,227 days 00:00:00.000000000,1.454176053,amenities
49,1244,356,384,Angsana Oasis Spa & Resort,"To start with, they cannot even provide Wine and Whiskey glasses in the room and the reason given was they do not have any.","to start with , they can not even provide Wine and Whiskey glass in the room and the reason give be they do not have any .",room,-0.8508399999999999,11,Jan-17,0.572507,0.25507199999999997,0.065678,0.06604700000000001,0.10272,0.021360142999999998,356,0.8508399999999999,0.082476755,0.00401167,926 days 00:00:00.000000000,1.254730851,amenities
50,1245,349,377,Angsana Oasis Spa & Resort,"Old and Noisy ACs in the room though.

","Old and Noisy ACs in the room though . 

",room,-0.626923,24,Apr-17,0.028600999999999998,0.082892,0.084595,0.108082,0.13994700000000002,0.021686621,349,0.626923,0.083737369,0.008752735,836 days 00:00:00.000000000,1.175397654,amenities
51,1246,345,373,Angsana Oasis Spa & Resort,"No handwash basic near dining areas, we've to walk to nearest rest room in another floor.","no handwash basic near dining area , we 've to walk to near rest room in another floor .",dining area,-0.523273,6,Aug-17,0.052448,0.152503,0.105699,0.071953,0.060792,0.022111383,345,0.523273,0.085377479,0.002188184,714 days 00:00:00.000000000,1.063605662,amenities
52,1247,340,368,Angsana Oasis Spa & Resort,the aircon in the living area was not cooling enough - we had to use the fan as well.,the aircon in the living area be not cool enough - we have to use the fan as well .,living area,-0.761284,225,Jun-18,0.352169,0.14388399999999998,0.038051999999999996,0.047888,0.034057,0.021144536000000002,340,0.761284,0.08164424599999999,0.08205689299999999,410 days 00:00:00.000000000,1.000668361,amenities
53,1248,315,342,Angsana Oasis Spa & Resort,"The property is green and has a lot of activities but the rooms, while spacious, are in desperate need of renovation.","the property be green and have a lot of activity but the room , while spacious , be in desperate need of renovation .",room,-0.5877220000000001,793,Feb-19,0.0,0.0,0.0,0.0,0.0,0.021504361,315,0.5877220000000001,0.083033619,0.28920496,165 days 00:00:00.000000000,0.908840008,amenities
54,115,55,59,Angsana Oasis Spa & Resort,"Called the manger, he told there were many kids playing, they might have messed it up !!
","call the manger , he tell there be many kid play , they may have mess it up ! ! 
",mess,-0.79528,2,Jun-17,0.011679,0.294567,0.391469,0.171977,0.41283500000000006,0.17309096,55,0.79528,0.17309096,0.001166181,775 days 00:00:00.000000000,3.335658673,cleanliness
55,116,53,57,Angsana Oasis Spa & Resort,"The room still stinks.
","the room still stink . 
",stink,-0.879685,4,Jan-18,0.008846,0.181424,0.264185,0.6332770000000001,0.282624,0.07979656,53,0.879685,0.07979656,0.002332362,561 days 00:00:00.000000000,3.2487355360000003,cleanliness
56,117,51,55,Angsana Oasis Spa & Resort,"the room was very bad and untidy and the curtains were badly torn and the bath tub wasnt working !!
","the room be very bad and untidy and the curtain be badly tear and the bath tub be nt work ! ! 
",tear,-0.950615,1,Apr-19,0.006131,0.838642,0.144602,0.13506500000000002,0.1354,0.16850591399999998,51,0.950615,0.16850591399999998,0.00058309,106 days 00:00:00.000000000,3.158101839,cleanliness
57,118,50,54,Angsana Oasis Spa & Resort,The room maintainance is very poor (Please take your own towels  to avoid using poorly washed dry towels of the resort).,the room maintainance be very poor ( please take your own towel   to avoid use poorly wash dry towel of the resort ) .,poorly wash,-0.922967,15,Feb-19,0.0041659999999999996,0.46950299999999995,0.19053399999999998,0.261496,0.30402199999999996,0.080979595,50,0.922967,0.080979595,0.008746356,165 days 00:00:00.000000000,3.0989467530000003,cleanliness
58,119,49,53,Angsana Oasis Spa & Resort,TV in our room didn't work well and there was banding problem - top 1/3rd of the screen was messed up completely.,TV in our room do n't work well and there be band problem - top 1/3rd of the screen be mess up completely .,mess,-0.975032,173,May-19,0.033583,0.581249,0.012399,0.077349,0.380293,0.07887512599999999,49,0.975032,0.07887512599999999,0.10087463599999999,76 days 00:00:00.000000000,3.0259578360000003,cleanliness
59,120,44,47,Angsana Oasis Spa & Resort,"1.A terribly unhygienic hotel, dirty linen, smelly bedrooms , bathrooms were broken and dirty, curtains were bad !!
","1.a terribly unhygienic hotel , dirty linen , smelly bedroom , bathroom be break and dirty , curtain be bad ! ! 
",dirty linen,-0.936767,1,Apr-19,0.006375,0.193457,0.077537,0.8358200000000001,0.062532,0.174386085,44,0.936767,0.174386085,0.00058309,106 days 00:00:00.000000000,2.928268183,cleanliness
60,121,52,56,Angsana Oasis Spa & Resort,"Its attached to the bedroom and hence, the bedroom stinks too.","its attach to the bedroom and hence , the bedroom stink too .",bedroom stink,-0.543895,4,Jan-18,0.026876999999999998,0.141057,0.168605,0.707596,0.145241,0.07983499599999999,52,0.543895,0.07983499599999999,0.002332362,561 days 00:00:00.000000000,2.713407408,cleanliness
61,122,48,52,Angsana Oasis Spa & Resort,it looks like no one is in charge and things happen just by itself in a totally messy way.,it look like no one be in charge and thing happen just by itself in a totally messy way .,messy way,-0.886193,15,Feb-19,0.138626,0.4735,0.125528,0.13348,0.260439,0.082194382,48,0.886193,0.082194382,0.008746356,165 days 00:00:00.000000000,2.592577327,cleanliness
62,123,45,48,Angsana Oasis Spa & Resort,There was a kitchenette with a large DIY rat trap in one cupboard!,there be a kitchenette with a large DIY rat trap in one cupboard !,large DIY rat trap,-0.44046,13,Apr-19,0.167282,0.045236,0.243554,0.19460999999999998,0.27671999999999997,0.082336382,45,0.44046,0.082336382,0.007580175,106 days 00:00:00.000000000,2.153898945,cleanliness
63,1025,265,327,Angsana Oasis Spa & Resort,"No hand towels, barely any amenities in the bathroom.

","no hand towel , barely any amenity in the bathroom . 

",bathroom,-0.9122110000000001,793,Feb-19,0.018983,0.38843099999999997,0.371596,0.433957,0.132705,0.026148797,265,0.9122110000000001,0.07631482099999999,0.28920496,165 days 00:00:00.000000000,3.6814854130000003,facility
64,1026,275,340,Angsana Oasis Spa & Resort,"The bathroom door of my room was chipped and worse, there was a huge cobweb in the shower area.","the bathroom door of my room be chip and bad , there be a huge cobweb in the shower area .",bathroom door of my room,-0.817829,11,Aug-18,0.0073420000000000004,0.170322,0.340844,0.5269699999999999,0.334005,0.025259017,275,0.817829,0.073718013,0.00401167,349 days 00:00:00.000000000,3.358368398,facility
65,1027,272,336,Angsana Oasis Spa & Resort,Provision for 'regular' water is poor with almost no water dispensers.,Provision for ' regular ' water be poor with almost no water dispenser .,water dispenser,-0.8576530000000001,173,May-19,0.0061990000000000005,0.597078,0.319635,0.32277100000000003,0.100336,0.026514918999999998,272,0.8576530000000001,0.07738334200000001,0.063092633,76 days 00:00:00.000000000,3.2445132639999996,facility
66,1028,260,321,Angsana Oasis Spa & Resort,"1.A terribly unhygienic hotel, dirty linen, smelly bedrooms , bathrooms were broken and dirty, curtains were bad !!
","1.a terribly unhygienic hotel , dirty linen , smelly bedroom , bathroom be break and dirty , curtain be bad ! ! 
",bathroom,-0.936767,1,Apr-19,0.003006,0.29002100000000003,0.157667,0.760416,0.08491699999999999,0.055262235,260,0.936767,0.161281899,0.000364697,106 days 00:00:00.000000000,3.171358024,facility
67,1029,267,329,Angsana Oasis Spa & Resort,The room maintainance is very poor (Please take your own towels  to avoid using poorly washed dry towels of the resort).,the room maintainance be very poor ( please take your own towel   to avoid use poorly wash dry towel of the resort ) .,own towel,-0.922967,15,Feb-19,0.0041659999999999996,0.46950299999999995,0.19053399999999998,0.261496,0.30402199999999996,0.026339344,267,0.922967,0.076870932,0.00547046,165 days 00:00:00.000000000,3.084177633,facility
68,1030,286,355,Angsana Oasis Spa & Resort,"No handwash basic near dining areas, we've to walk to nearest rest room in another floor.","no handwash basic near dining area , we 've to walk to near rest room in another floor .",near rest room,-0.523273,6,Aug-17,0.026443,0.215506,0.280886,0.35479,0.384982,0.026797067,286,0.523273,0.078206786,0.002188184,714 days 00:00:00.000000000,3.0638882769999998,facility
69,1031,259,320,Angsana Oasis Spa & Resort,"Staff did not mention about any complimentary stuff, you would end up paying for water bottles if you accidentally dialed Room Service instead of House Keeping.","Staff do not mention about any complimentary stuff , you would end up pay for water bottle if you accidentally dial Room Service instead of House Keeping .",water bottle,-0.625212,1,May-19,0.080233,0.339037,0.248772,0.360156,0.267877,0.02686588,259,0.625212,0.078407616,0.000364697,76 days 00:00:00.000000000,3.04069094,facility
